LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-03,99.34133,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-04,99.69848,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-05,99.53721,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-06,99.1032,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.73161,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-08,98.67447,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-09,98.86555,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-10,99.22025,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-11,99.6871,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2013-12,100.1358,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-01,100.4059,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-02,100.3739,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-03,100.1987,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-04,100.0808,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.1642,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.3816,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.6438,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.8955,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-09,101.1258,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-10,101.3292,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-11,101.4871,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2014-12,101.5772,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-01,101.537,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-02,101.2942,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-03,100.9293,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-04,100.5234,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.1289,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-06,99.78113,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.52906,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.41878,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.38168,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-10,99.34478,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-11,99.26776,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2015-12,99.17992,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-01,99.13578,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-02,99.18171,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-03,99.27864,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-04,99.3775,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-05,99.44363,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-06,99.47922,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-07,99.48754,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-08,99.46767,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-09,99.43653,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-10,99.41837,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-11,99.4456,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2016-12,99.54668,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-01,99.77946,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-02,100.1908,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-03,100.6445,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-04,100.9558,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-05,100.9839,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-06,100.8662,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-07,100.7786,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-08,100.8401,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-09,100.9885,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.1311,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.2089,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.2658,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.3713,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5633,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.7428,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.7547,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.4814,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.104,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-07,100.8599,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-08,100.9044,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.0394,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-10,100.9718,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-11,100.4825,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2018-12,99.79669,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-01,99.22395,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-02,98.99497,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-03,98.98487,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-04,99.03314,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-05,99.04479,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-06,99.03309,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-07,99.04717,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.12318,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-09,99.20943,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-10,99.21179,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-11,99.02872,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2019-12,98.67026,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-01,98.10742,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-02,97.29705,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-03,96.41093,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-04,95.67559,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-05,95.28771,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-06,95.1789,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-07,95.3125,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-08,95.70145,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-09,96.18368,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-10,96.57913,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-11,96.75354,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2020-12,96.76894,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-01,96.70928,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-02,96.66499,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-03,96.79269,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-04,97.35943,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-05,98.61499,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-06,100.2252,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-07,101.8059,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-08,103.1025,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-09,104.1988,
CAN,BCI,AMPLITUD,LTRENDIDX,M,2021-10,105.2211,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-01,103.0702,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-02,102.7109,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-03,102.1893,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-04,101.6155,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-05,101.122,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-06,100.8202,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-07,100.6774,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-08,100.674,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-09,100.8014,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-10,100.9219,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-11,100.8333,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2008-12,100.3424,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-01,99.54614,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-02,98.51552,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-03,97.28474,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-04,96.07465,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-05,95.20178,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-06,94.96675,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-07,95.20533,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-08,95.81061,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-09,96.78149,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-10,97.90454,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-11,98.96986,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2009-12,99.8348,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-01,100.5455,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-02,101.1439,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-03,101.6298,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-04,102.0341,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-05,102.3447,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-06,102.5145,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-07,102.5623,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-08,102.4585,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-09,102.1331,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-10,101.6351,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-11,101.0003,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.2915,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-01,99.77632,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-02,99.45068,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-03,99.21172,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-04,98.99914,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-05,98.68745,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-06,98.41814,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-07,98.18502,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-08,97.94335,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-09,97.73544,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-10,97.71836,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-11,97.67846,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2011-12,97.52791,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-01,97.53658,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-02,97.66082,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-03,97.79926,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-04,97.84073,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-05,97.78814,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-06,97.67415,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-07,97.40534,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-08,97.11646,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-09,96.93234,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-10,96.87935,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-11,97.01685,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2012-12,97.49676,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-01,98.27578,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-02,98.78905,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-03,98.90909,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.80441,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.67581,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-06,98.68216,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.81668,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-08,98.98399,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-09,98.9621,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-10,98.90993,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-11,98.93597,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2013-12,99.04742,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-01,99.2239,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-02,99.40699,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-03,99.48175,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-04,99.51272,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-05,99.41793,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-06,99.13212,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-07,98.8354,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-08,98.7091,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-09,98.80901,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-10,99.01501,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-11,99.20769,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2014-12,99.38264,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-01,99.51382,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-02,99.49924,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-03,99.43142,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-04,99.41436,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-05,99.43176,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-06,99.42877,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.37915,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.25413,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.13795,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-10,99.16193,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-11,99.37276,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2015-12,99.83235,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.4555,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.9131,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-03,101.0365,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-04,101.0288,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.9792,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-06,101.014,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-07,101.0163,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-08,101.0413,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-09,101.0347,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-10,100.9725,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-11,101.0253,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2016-12,101.302,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-01,101.5763,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-02,101.7804,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-03,101.9171,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-04,101.9656,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.8841,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.8045,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.6998,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.6641,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.6071,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.5505,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.6013,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.7148,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.7228,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5685,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4678,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4918,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.5195,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.5225,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-07,101.4971,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.5397,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.5676,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-10,101.5196,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-11,101.4995,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2018-12,101.517,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-01,101.5976,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-02,101.7113,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-03,101.7953,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-04,101.8902,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-05,101.8719,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-06,101.7879,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-07,101.6636,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-08,101.5427,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-09,101.5409,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-10,101.6042,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-11,101.6538,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2019-12,101.8251,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-01,101.9613,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-02,101.5343,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-03,100.5993,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-04,99.88578,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-05,99.62522,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-06,99.71127,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-07,99.87817,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-08,100.0536,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-09,100.1918,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-10,100.4478,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.7273,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.9826,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-01,101.2983,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-02,101.6246,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.9792,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-04,102.2096,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.3637,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.3924,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.288,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.2003,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.2139,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.2127,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.1498,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.1344,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.2034,
ISR,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.234,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-01,102.1808,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-02,101.5263,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.4985,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-04,99.35046,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-05,98.27795,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-06,97.70113,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-07,97.25201,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-08,96.66597,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-09,95.5227,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-10,94.02892,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-11,92.58782,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2008-12,91.24688,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-01,89.99783,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-02,89.21269,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-03,89.51572,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-04,90.67986,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-05,91.59924,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-06,92.03654,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-07,92.09712,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-08,92.06719,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-09,92.43186,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-10,93.11817,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-11,93.87801,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2009-12,94.78217,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-01,95.81466,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-02,97.07017,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-03,98.3512,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-04,99.44701,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.2297,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.5816,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.6744,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.6572,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.6422,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.7218,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-11,100.7476,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.7624,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-01,100.8562,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.1908,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.3944,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.368,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.1608,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.9176,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.7715,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.5359,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-09,100.5591,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-10,100.6221,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.7025,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.8714,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-01,101.2142,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-02,101.3458,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-03,101.2095,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-04,100.8271,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-05,100.6321,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-06,100.5141,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-07,100.3682,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-08,100.5667,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-09,100.8858,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-10,101.0937,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-11,101.2609,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2012-12,101.4742,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-01,101.6688,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-02,101.6121,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-03,101.2207,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-04,100.8922,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-05,100.9129,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-06,101,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-07,101.0671,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-08,101.0589,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-09,101.0804,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-10,101.2088,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-11,101.511,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2013-12,101.7583,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-01,101.9102,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-02,101.7897,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-03,101.363,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-04,101.0968,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.8895,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.9279,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.989,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.9138,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.8212,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.711,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.5566,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.2187,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-01,99.99261,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-02,99.80576,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-03,99.87622,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-04,100.0733,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.0834,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-06,100.0389,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-07,100.1932,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-08,100.3756,
LVA,BCI,AMPLITUD,LTRENDIDX,M,2015-09,100.3086,
